Year;Month;Decimal Year;Figure Reference;Sea_Area;Monthly_Average_Sea_Surface_Temperature_degrees_C;Latitude;Longitude
1998;8;1998.58;Figure 4.12;East Scotland Coast;13.04;56.646006;-2.01518
1998;9;1998.67;Figure 4.12;East Scotland Coast;12.7;56.646006;-2.01518
1998;10;1998.75;Figure 4.12;East Scotland Coast;11.41;56.646006;-2.01518
1998;11;1998.83;Figure 4.12;East Scotland Coast;10.01;56.646006;-2.01518
1998;12;1998.92;Figure 4.12;East Scotland Coast;8.77;56.646006;-2.01518
1999;1;1999;Figure 4.12;East Scotland Coast;7.64;56.646006;-2.01518
1999;2;1999.08;Figure 4.12;East Scotland Coast;6.62;56.646006;-2.01518
1999;3;1999.17;Figure 4.12;East Scotland Coast;6.32;56.646006;-2.01518
1999;4;1999.25;Figure 4.12;East Scotland Coast;7.05;56.646006;-2.01518
1999;5;1999.33;Figure 4.12;East Scotland Coast;8.94;56.646006;-2.01518
1999;6;1999.42;Figure 4.12;East Scotland Coast;10.7;56.646006;-2.01518
1999;7;1999.5;Figure 4.12;East Scotland Coast;13.79;56.646006;-2.01518
1999;8;1999.58;Figure 4.12;East Scotland Coast;14.25;56.646006;-2.01518
1999;9;1999.67;Figure 4.12;East Scotland Coast;13.73;56.646006;-2.01518
1999;10;1999.75;Figure 4.12;East Scotland Coast;11.98;56.646006;-2.01518
1999;11;1999.83;Figure 4.12;East Scotland Coast;10.57;56.646006;-2.01518
1999;12;1999.92;Figure 4.12;East Scotland Coast;8.99;56.646006;-2.01518
2000;1;2000;Figure 4.12;East Scotland Coast;7.68;56.646006;-2.01518
2000;2;2000.08;Figure 4.12;East Scotland Coast;7.07;56.646006;-2.01518
2000;3;2000.17;Figure 4.12;East Scotland Coast;7.05;56.646006;-2.01518
2000;4;2000.25;Figure 4.12;East Scotland Coast;6.89;56.646006;-2.01518
2000;5;2000.33;Figure 4.12;East Scotland Coast;9.4;56.646006;-2.01518
2000;6;2000.42;Figure 4.12;East Scotland Coast;10.99;56.646006;-2.01518
2000;7;2000.5;Figure 4.12;East Scotland Coast;12.55;56.646006;-2.01518
2000;8;2000.58;Figure 4.12;East Scotland Coast;14.31;56.646006;-2.01518
2000;9;2000.67;Figure 4.12;East Scotland Coast;13.05;56.646006;-2.01518
2000;10;2000.75;Figure 4.12;East Scotland Coast;11.49;56.646006;-2.01518
2000;11;2000.83;Figure 4.12;East Scotland Coast;10.24;56.646006;-2.01518
2000;12;2000.92;Figure 4.12;East Scotland Coast;9.65;56.646006;-2.01518
2001;1;2001;Figure 4.12;East Scotland Coast;8.26;56.646006;-2.01518
2001;2;2001.08;Figure 4.12;East Scotland Coast;6.89;56.646006;-2.01518
2001;3;2001.17;Figure 4.12;East Scotland Coast;6.27;56.646006;-2.01518
2001;4;2001.25;Figure 4.12;East Scotland Coast;6.59;56.646006;-2.01518
2001;5;2001.33;Figure 4.12;East Scotland Coast;9.33;56.646006;-2.01518
2001;6;2001.42;Figure 4.12;East Scotland Coast;10.78;56.646006;-2.01518
2001;7;2001.5;Figure 4.12;East Scotland Coast;13.29;56.646006;-2.01518
2001;8;2001.58;Figure 4.12;East Scotland Coast;14.34;56.646006;-2.01518
2001;9;2001.67;Figure 4.12;East Scotland Coast;12.81;56.646006;-2.01518
2001;10;2001.75;Figure 4.12;East Scotland Coast;12.19;56.646006;-2.01518
2001;11;2001.83;Figure 4.12;East Scotland Coast;10.72;56.646006;-2.01518
2001;12;2001.92;Figure 4.12;East Scotland Coast;9.26;56.646006;-2.01518
2002;1;2002;Figure 4.12;East Scotland Coast;7.87;56.646006;-2.01518
2002;2;2002.08;Figure 4.12;East Scotland Coast;7.33;56.646006;-2.01518
2002;3;2002.17;Figure 4.12;East Scotland Coast;6.8;56.646006;-2.01518
2002;4;2002.25;Figure 4.12;East Scotland Coast;7.48;56.646006;-2.01518
2002;5;2002.33;Figure 4.12;East Scotland Coast;9.12;56.646006;-2.01518
2002;6;2002.42;Figure 4.12;East Scotland Coast;11.96;56.646006;-2.01518
2002;7;2002.5;Figure 4.12;East Scotland Coast;13.91;56.646006;-2.01518
2002;8;2002.58;Figure 4.12;East Scotland Coast;15.46;56.646006;-2.01518
2002;9;2002.67;Figure 4.12;East Scotland Coast;14.43;56.646006;-2.01518
2002;10;2002.75;Figure 4.12;East Scotland Coast;12.65;56.646006;-2.01518
2002;11;2002.83;Figure 4.12;East Scotland Coast;10.7;56.646006;-2.01518
2002;12;2002.92;Figure 4.12;East Scotland Coast;9.63;56.646006;-2.01518
2003;1;2003;Figure 4.12;East Scotland Coast;8.44;56.646006;-2.01518
2003;2;2003.08;Figure 4.12;East Scotland Coast;7.32;56.646006;-2.01518
2003;3;2003.17;Figure 4.12;East Scotland Coast;7.15;56.646006;-2.01518
2003;4;2003.25;Figure 4.12;East Scotland Coast;7.89;56.646006;-2.01518
2003;5;2003.33;Figure 4.12;East Scotland Coast;9.49;56.646006;-2.01518
2003;6;2003.42;Figure 4.12;East Scotland Coast;12.72;56.646006;-2.01518
2003;7;2003.5;Figure 4.12;East Scotland Coast;14.7;56.646006;-2.01518
2003;8;2003.58;Figure 4.12;East Scotland Coast;15.63;56.646006;-2.01518
2003;9;2003.67;Figure 4.12;East Scotland Coast;14.31;56.646006;-2.01518
2003;10;2003.75;Figure 4.12;East Scotland Coast;12.25;56.646006;-2.01518
2003;11;2003.83;Figure 4.12;East Scotland Coast;11.16;56.646006;-2.01518
2003;12;2003.92;Figure 4.12;East Scotland Coast;9.87;56.646006;-2.01518
2004;1;2004;Figure 4.12;East Scotland Coast;8.47;56.646006;-2.01518
2004;2;2004.08;Figure 4.12;East Scotland Coast;7.6;56.646006;-2.01518
2004;3;2004.17;Figure 4.12;East Scotland Coast;7.14;56.646006;-2.01518
2004;4;2004.25;Figure 4.12;East Scotland Coast;7.52;56.646006;-2.01518
2004;5;2004.33;Figure 4.12;East Scotland Coast;9.45;56.646006;-2.01518
2004;6;2004.42;Figure 4.12;East Scotland Coast;12.23;56.646006;-2.01518
2004;7;2004.5;Figure 4.12;East Scotland Coast;13.47;56.646006;-2.01518
2004;8;2004.58;Figure 4.12;East Scotland Coast;15.1;56.646006;-2.01518
2004;9;2004.67;Figure 4.12;East Scotland Coast;13.5;56.646006;-2.01518
2004;10;2004.75;Figure 4.12;East Scotland Coast;11.68;56.646006;-2.01518
2004;11;2004.83;Figure 4.12;East Scotland Coast;11.05;56.646006;-2.01518
2004;12;2004.92;Figure 4.12;East Scotland Coast;9.69;56.646006;-2.01518
2005;1;2005;Figure 4.12;East Scotland Coast;8.14;56.646006;-2.01518
2005;2;2005.08;Figure 4.12;East Scotland Coast;7.34;56.646006;-2.01518
2005;3;2005.17;Figure 4.12;East Scotland Coast;6.94;56.646006;-2.01518
2005;4;2005.25;Figure 4.12;East Scotland Coast;7.45;56.646006;-2.01518
2005;5;2005.33;Figure 4.12;East Scotland Coast;8.63;56.646006;-2.01518
2005;6;2005.42;Figure 4.12;East Scotland Coast;11.35;56.646006;-2.01518
2005;7;2005.5;Figure 4.12;East Scotland Coast;14.57;56.646006;-2.01518
2005;8;2005.58;Figure 4.12;East Scotland Coast;14.01;56.646006;-2.01518
2005;9;2005.67;Figure 4.12;East Scotland Coast;13.49;56.646006;-2.01518
2005;10;2005.75;Figure 4.12;East Scotland Coast;12.05;56.646006;-2.01518
2005;11;2005.83;Figure 4.12;East Scotland Coast;10.76;56.646006;-2.01518
2005;12;2005.92;Figure 4.12;East Scotland Coast;9.29;56.646006;-2.01518
2006;1;2006;Figure 4.12;East Scotland Coast;8.18;56.646006;-2.01518
2006;2;2006.08;Figure 4.12;East Scotland Coast;7.5;56.646006;-2.01518
2006;3;2006.17;Figure 4.12;East Scotland Coast;6.6;56.646006;-2.01518
2006;4;2006.25;Figure 4.12;East Scotland Coast;6.88;56.646006;-2.01518
2006;5;2006.33;Figure 4.12;East Scotland Coast;8.61;56.646006;-2.01518
2006;6;2006.42;Figure 4.12;East Scotland Coast;11.31;56.646006;-2.01518
2006;7;2006.5;Figure 4.12;East Scotland Coast;14.72;56.646006;-2.01518
2006;8;2006.58;Figure 4.12;East Scotland Coast;14.93;56.646006;-2.01518
2006;9;2006.67;Figure 4.12;East Scotland Coast;14.24;56.646006;-2.01518
2006;10;2006.75;Figure 4.12;East Scotland Coast;13.02;56.646006;-2.01518
2006;11;2006.83;Figure 4.12;East Scotland Coast;11.28;56.646006;-2.01518
2006;12;2006.92;Figure 4.12;East Scotland Coast;9.85;56.646006;-2.01518
2007;1;2007;Figure 4.12;East Scotland Coast;8.58;56.646006;-2.01518
2007;2;2007.08;Figure 4.12;East Scotland Coast;7.68;56.646006;-2.01518
2007;3;2007.17;Figure 4.12;East Scotland Coast;7.6;56.646006;-2.01518
2007;4;2007.25;Figure 4.12;East Scotland Coast;8.33;56.646006;-2.01518
2007;5;2007.33;Figure 4.12;East Scotland Coast;9.77;56.646006;-2.01518
2007;6;2007.42;Figure 4.12;East Scotland Coast;11.82;56.646006;-2.01518
2007;7;2007.5;Figure 4.12;East Scotland Coast;13.58;56.646006;-2.01518
2007;8;2007.58;Figure 4.12;East Scotland Coast;13.77;56.646006;-2.01518
2007;9;2007.67;Figure 4.12;East Scotland Coast;13.02;56.646006;-2.01518
2007;10;2007.75;Figure 4.12;East Scotland Coast;12.07;56.646006;-2.01518
2007;11;2007.83;Figure 4.12;East Scotland Coast;10.72;56.646006;-2.01518
2007;12;2007.92;Figure 4.12;East Scotland Coast;9.12;56.646006;-2.01518
2008;1;2008;Figure 4.12;East Scotland Coast;7.86;56.646006;-2.01518
2008;2;2008.08;Figure 4.12;East Scotland Coast;7.08;56.646006;-2.01518
2008;3;2008.17;Figure 4.12;East Scotland Coast;6.61;56.646006;-2.01518
2008;4;2008.25;Figure 4.12;East Scotland Coast;6.9;56.646006;-2.01518
2008;5;2008.33;Figure 4.12;East Scotland Coast;9.91;56.646006;-2.01518
2008;6;2008.42;Figure 4.12;East Scotland Coast;11.84;56.646006;-2.01518
2008;7;2008.5;Figure 4.12;East Scotland Coast;13.13;56.646006;-2.01518
2008;8;2008.58;Figure 4.12;East Scotland Coast;14.32;56.646006;-2.01518
2008;9;2008.67;Figure 4.12;East Scotland Coast;13.71;56.646006;-2.01518
2008;10;2008.75;Figure 4.12;East Scotland Coast;12;56.646006;-2.01518
2008;11;2008.83;Figure 4.12;East Scotland Coast;10.36;56.646006;-2.01518
2008;12;2008.92;Figure 4.12;East Scotland Coast;8.76;56.646006;-2.01518
2009;1;2009;Figure 4.12;East Scotland Coast;7.57;56.646006;-2.01518
2009;2;2009.08;Figure 4.12;East Scotland Coast;6.66;56.646006;-2.01518
2009;3;2009.17;Figure 4.12;East Scotland Coast;6.88;56.646006;-2.01518
2009;4;2009.25;Figure 4.12;East Scotland Coast;7.59;56.646006;-2.01518
2009;5;2009.33;Figure 4.12;East Scotland Coast;9.18;56.646006;-2.01518
2009;6;2009.42;Figure 4.12;East Scotland Coast;12.4;56.646006;-2.01518
2009;7;2009.5;Figure 4.12;East Scotland Coast;14.93;56.646006;-2.01518
2009;8;2009.58;Figure 4.12;East Scotland Coast;14.88;56.646006;-2.01518
2009;9;2009.67;Figure 4.12;East Scotland Coast;13.4;56.646006;-2.01518
2009;10;2009.75;Figure 4.12;East Scotland Coast;12.18;56.646006;-2.01518
2009;11;2009.83;Figure 4.12;East Scotland Coast;11.13;56.646006;-2.01518
2009;12;2009.92;Figure 4.12;East Scotland Coast;9.58;56.646006;-2.01518
2010;1;2010;Figure 4.12;East Scotland Coast;7.93;56.646006;-2.01518
2010;2;2010.08;Figure 4.12;East Scotland Coast;6.76;56.646006;-2.01518
2010;3;2010.17;Figure 4.12;East Scotland Coast;6.83;56.646006;-2.01518
2010;4;2010.25;Figure 4.12;East Scotland Coast;7.24;56.646006;-2.01518
2010;5;2010.33;Figure 4.12;East Scotland Coast;9.03;56.646006;-2.01518
2010;6;2010.42;Figure 4.12;East Scotland Coast;12.01;56.646006;-2.01518
2010;7;2010.5;Figure 4.12;East Scotland Coast;13.33;56.646006;-2.01518
2010;8;2010.58;Figure 4.12;East Scotland Coast;14.11;56.646006;-2.01518
2010;9;2010.67;Figure 4.12;East Scotland Coast;13.08;56.646006;-2.01518
2010;10;2010.75;Figure 4.12;East Scotland Coast;11.61;56.646006;-2.01518
2010;11;2010.83;Figure 4.12;East Scotland Coast;10.19;56.646006;-2.01518
2010;12;2010.92;Figure 4.12;East Scotland Coast;8.09;56.646006;-2.01518
2011;1;2011;Figure 4.12;East Scotland Coast;7.12;56.646006;-2.01518
2011;2;2011.08;Figure 4.12;East Scotland Coast;6.57;56.646006;-2.01518
2011;3;2011.17;Figure 4.12;East Scotland Coast;6.54;56.646006;-2.01518
2011;4;2011.25;Figure 4.12;East Scotland Coast;7.48;56.646006;-2.01518
2011;5;2011.33;Figure 4.12;East Scotland Coast;9.45;56.646006;-2.01518
2011;6;2011.42;Figure 4.12;East Scotland Coast;11.25;56.646006;-2.01518
2011;7;2011.5;Figure 4.12;East Scotland Coast;14;56.646006;-2.01518
2011;8;2011.58;Figure 4.12;East Scotland Coast;13.97;56.646006;-2.01518
2011;9;2011.67;Figure 4.12;East Scotland Coast;12.99;56.646006;-2.01518
2011;10;2011.75;Figure 4.12;East Scotland Coast;12.06;56.646006;-2.01518
2011;11;2011.83;Figure 4.12;East Scotland Coast;11.22;56.646006;-2.01518
2011;12;2011.92;Figure 4.12;East Scotland Coast;9.4;56.646006;-2.01518
2012;1;2012;Figure 4.12;East Scotland Coast;7.87;56.646006;-2.01518
2012;2;2012.08;Figure 4.12;East Scotland Coast;7;56.646006;-2.01518
2012;3;2012.17;Figure 4.12;East Scotland Coast;7.35;56.646006;-2.01518
2012;4;2012.25;Figure 4.12;East Scotland Coast;7.44;56.646006;-2.01518
2012;5;2012.33;Figure 4.12;East Scotland Coast;8.69;56.646006;-2.01518
2012;6;2012.42;Figure 4.12;East Scotland Coast;11.3;56.646006;-2.01518
2012;7;2012.5;Figure 4.12;East Scotland Coast;12.72;56.646006;-2.01518
2012;8;2012.58;Figure 4.12;East Scotland Coast;14.7;56.646006;-2.01518
2012;9;2012.67;Figure 4.12;East Scotland Coast;12.85;56.646006;-2.01518
2012;10;2012.75;Figure 4.12;East Scotland Coast;11.11;56.646006;-2.01518
2012;11;2012.83;Figure 4.12;East Scotland Coast;10.11;56.646006;-2.01518
2012;12;2012.92;Figure 4.12;East Scotland Coast;8.83;56.646006;-2.01518
2013;1;2013;Figure 4.12;East Scotland Coast;7.63;56.646006;-2.01518
2013;2;2013.08;Figure 4.12;East Scotland Coast;6.44;56.646006;-2.01518
2013;3;2013.17;Figure 4.12;East Scotland Coast;5.99;56.646006;-2.01518
2013;4;2013.25;Figure 4.12;East Scotland Coast;6.17;56.646006;-2.01518
2013;5;2013.33;Figure 4.12;East Scotland Coast;8;56.646006;-2.01518
2013;6;2013.42;Figure 4.12;East Scotland Coast;11.17;56.646006;-2.01518
2013;7;2013.5;Figure 4.12;East Scotland Coast;14.26;56.646006;-2.01518
2013;8;2013.58;Figure 4.12;East Scotland Coast;15.17;56.646006;-2.01518
2013;9;2013.67;Figure 4.12;East Scotland Coast;13.22;56.646006;-2.01518
2013;10;2013.75;Figure 4.12;East Scotland Coast;11.94;56.646006;-2.01518
2013;11;2013.83;Figure 4.12;East Scotland Coast;10.6;56.646006;-2.01518
2013;12;2013.92;Figure 4.12;East Scotland Coast;9.31;56.646006;-2.01518
